OBJECTID,ImgPath,CameraLocation,CameraDirection,y,x,SnapShot,WarningAge,TooOld,AgeInMinutes
105525311,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-5347&direction=W,Washington at Lake,W,42.35709,-88.0437,https://www.lakecountypassage.com/snapshots/Washington_@_Lake_cctv_West_Leg.jpg,false,false,5
105525312,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-5347&direction=E,Washington at Lake,E,42.35709,-88.0437,https://www.lakecountypassage.com/snapshots/Washington_@_Lake_cctv_East_Leg.jpg,false,false,5
105525313,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-5347&direction=S,Washington at Lake,S,42.35709,-88.0437,https://www.lakecountypassage.com/snapshots/Washington_@_Lake_cctv_South_Leg.jpg,false,false,5
105525314,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-5347&direction=N,Washington at Lake,N,42.35709,-88.0437,https://www.lakecountypassage.com/snapshots/Washington_@_Lake_cctv_North_Leg.jpg,false,false,5
105525315,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-328&direction=W,Lake Cook at Weiland,W,42.15419,-87.955,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Weiland_cctv_West_Leg.jpg,false,false,5
105525316,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-328&direction=E,Lake Cook at Weiland,E,42.15419,-87.955,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Weiland_cctv_East_Leg.jpg,false,false,5
105525317,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-328&direction=S,Lake Cook at Weiland,S,42.15419,-87.955,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Weiland_cctv_South_Leg.jpg,false,false,5
105525318,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-328&direction=N,Lake Cook at Weiland,N,42.15419,-87.955,https://www.lakecountypassage.com/snapshots/Lake_Cook_@_Weiland_cctv_North_Leg.jpg,false,false,5
105525319,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-335&direction=W,Lewis at Wadsworth,W,42.42839,-87.85489,https://www.lakecountypassage.com/snapshots/Lewis_@_Wadsworth_cctv_West_Leg.jpg,false,false,5
105525320,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-335&direction=E,Lewis at Wadsworth,E,42.42839,-87.85489,https://www.lakecountypassage.com/snapshots/Lewis_@_Wadsworth_cctv_East_Leg.jpg,false,false,5
105525321,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-335&direction=S,Lewis at Wadsworth,S,42.42839,-87.85489,https://www.lakecountypassage.com/snapshots/Lewis_@_Wadsworth_cctv_South_Leg.jpg,false,false,5
105525322,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-335&direction=N,Lewis at Wadsworth,N,42.42839,-87.85489,https://www.lakecountypassage.com/snapshots/Lewis_@_Wadsworth_cctv_North_Leg.jpg,false,false,5
105525323,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-697&direction=W,Delany at Wadsworth,W,42.42859,-87.9039,https://www.lakecountypassage.com/snapshots/Delany_@_Wadsworth_cctv_West_Leg.jpg,false,false,5
105525324,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-697&direction=E,Delany at Wadsworth,E,42.42859,-87.9039,https://www.lakecountypassage.com/snapshots/Delany_@_Wadsworth_cctv_East_Leg.jpg,false,false,5
105525325,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-697&direction=S,Delany at Wadsworth,S,42.42859,-87.9039,https://www.lakecountypassage.com/snapshots/Delany_@_Wadsworth_cctv_South_Leg.jpg,false,false,5
105525326,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-697&direction=N,Delany at Wadsworth,N,42.42859,-87.9039,https://www.lakecountypassage.com/snapshots/Delany_@_Wadsworth_cctv_North_Leg.jpg,false,false,5
105525327,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-455&direction=W,Long Grove at Quentin,W,42.16179,-88.06289,https://www.lakecountypassage.com/snapshots/Long_Grove_@_Quentin_cctv_West_Leg.jpg,false,false,5
105525328,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-455&direction=E,Long Grove at Quentin,E,42.16179,-88.06289,https://www.lakecountypassage.com/snapshots/Long_Grove_@_Quentin_cctv_East_Leg.jpg,false,false,5
105525329,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-455&direction=S,Long Grove at Quentin,S,42.16179,-88.06289,https://www.lakecountypassage.com/snapshots/Long_Grove_@_Quentin_cctv_South_Leg.jpg,false,false,5
105525330,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-455&direction=N,Long Grove at Quentin,N,42.16179,-88.06289,https://www.lakecountypassage.com/snapshots/Long_Grove_@_Quentin_cctv_North_Leg.jpg,false,false,5
105525331,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-696&direction=W,Delany at York House,W,42.41409,-87.90399,https://www.lakecountypassage.com/snapshots/Delany_@_York_House_cctv_West_Leg.jpg,false,false,5
105525332,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-696&direction=E,Delany at York House,E,42.41409,-87.90399,https://www.lakecountypassage.com/snapshots/Delany_@_York_House_cctv_East_Leg.jpg,false,false,5
105525333,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-696&direction=S,Delany at York House,S,42.41409,-87.90399,https://www.lakecountypassage.com/snapshots/Delany_@_York_House_cctv_South_Leg.jpg,false,false,5
105525334,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-696&direction=N,Delany at York House,N,42.41409,-87.90399,https://www.lakecountypassage.com/snapshots/Delany_@_York_House_cctv_North_Leg.jpg,false,false,5
105525335,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-333&direction=W,IL 173 at Lewis,W,42.4644,-87.85459,https://www.lakecountypassage.com/snapshots/IL_173_@_Lewis_cctv_West_Leg.jpg,false,false,5
105525336,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-333&direction=E,IL 173 at Lewis,E,42.4644,-87.85459,https://www.lakecountypassage.com/snapshots/IL_173_@_Lewis_cctv_East_Leg.jpg,false,false,5
105525337,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-333&direction=S,IL 173 at Lewis,S,42.4644,-87.85459,https://www.lakecountypassage.com/snapshots/IL_173_@_Lewis_cctv_South_Leg.jpg,false,false,5
105525338,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-333&direction=N,IL 173 at Lewis,N,42.4644,-87.85459,https://www.lakecountypassage.com/snapshots/IL_173_@_Lewis_cctv_North_Leg.jpg,false,false,5
105525339,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-695&direction=S,"Delany at Gent Dr, Oak Grove",S,42.40799,-87.9041,https://www.lakecountypassage.com/snapshots/Delany_@_Gent_Dr,_Oak_Grove_cctv_South_Leg.jpg,false,false
105525340,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-695&direction=N,"Delany at Gent Dr, Oak Grove",N,42.40799,-87.9041,https://www.lakecountypassage.com/snapshots/Delany_@_Gent_Dr,_Oak_Grove_cctv_North_Leg.jpg,false,false
105525341,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-332&direction=W,IL 131 at MLK,W,42.31949,-87.8666,https://www.lakecountypassage.com/snapshots/IL_131_@_MLK_cctv_West_Leg.jpg,false,false,5
105525342,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-332&direction=E,IL 131 at MLK,E,42.31949,-87.8666,https://www.lakecountypassage.com/snapshots/IL_131_@_MLK_cctv_East_Leg.jpg,false,false,5
105525343,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-332&direction=S,IL 131 at MLK,S,42.31949,-87.8666,https://www.lakecountypassage.com/snapshots/IL_131_@_MLK_cctv_South_Leg.jpg,false,false,5
105525344,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-332&direction=N,IL 131 at MLK,N,42.31949,-87.8666,https://www.lakecountypassage.com/snapshots/IL_131_@_MLK_cctv_North_Leg.jpg,false,false,5
105525345,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_93_65&direction=W,Washington at Lewis,W,42.35969,-87.85579,https://www.lakecountypassage.com/snapshots/Washington_@_Lewis_cctv_West_Leg.jpg,false,false,7
105525346,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_93_65&direction=E,Washington at Lewis,E,42.35969,-87.85579,https://www.lakecountypassage.com/snapshots/Washington_@_Lewis_cctv_East_Leg.jpg,false,false,7
105525347,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_93_65&direction=S,Washington at Lewis,S,42.35969,-87.85579,https://www.lakecountypassage.com/snapshots/Washington_@_Lewis_cctv_South_Leg.jpg,false,false,7
105525348,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_93_65&direction=N,Washington at Lewis,N,42.35969,-87.85579,https://www.lakecountypassage.com/snapshots/Washington_@_Lewis_cctv_North_Leg.jpg,false,false,7
105525349,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_36_97&direction=S,Delany at Ryan,S,42.3902,-87.9044,https://www.lakecountypassage.com/snapshots/Delany_@_Ryan_cctv_South_Leg.jpg,false,false,7
105525350,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_36_97&direction=N,Delany at Ryan,N,42.3902,-87.9044,https://www.lakecountypassage.com/snapshots/Delany_@_Ryan_cctv_North_Leg.jpg,false,false,7
105525351,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_37_65&direction=W,IL 21 at IL 132,W,42.37329,-87.9246,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_132_cctv_West_Leg.jpg,false,false,7
105525352,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_37_65&direction=E,IL 21 at IL 132,E,42.37329,-87.9246,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_132_cctv_East_Leg.jpg,false,false,7
105525353,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_37_65&direction=S,IL 21 at IL 132,S,42.37329,-87.9246,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_132_cctv_South_Leg.jpg,false,false,7
105525354,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_37_65&direction=N,IL 21 at IL 132,N,42.37329,-87.9246,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_132_cctv_North_Leg.jpg,false,false,7
105525355,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_38_33&direction=W,US 41 at Delany,W,42.37739,-87.9048,https://www.lakecountypassage.com/snapshots/US_41_@_Delany_cctv_West_Leg.jpg,false,false,7
105525356,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_38_33&direction=E,US 41 at Delany,E,42.37739,-87.9048,https://www.lakecountypassage.com/snapshots/US_41_@_Delany_cctv_East_Leg.jpg,false,false,7
105525357,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_38_33&direction=S,US 41 at Delany,S,42.37739,-87.9048,https://www.lakecountypassage.com/snapshots/US_41_@_Delany_cctv_South_Leg.jpg,false,false,7
105525358,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_38_33&direction=N,US 41 at Delany,N,42.37739,-87.9048,https://www.lakecountypassage.com/snapshots/US_41_@_Delany_cctv_North_Leg.jpg,false,false,7
105525359,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-339&direction=W,IL 120 at IL 60 (Wireless),W,42.3244,-88.1526,https://www.lakecountypassage.com/snapshots/IL_120_@_IL_60_(Wireless)_cctv_West_Leg.jpg,false,false,12
105525360,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-339&direction=E,IL 120 at IL 60 (Wireless),E,42.3244,-88.1526,https://www.lakecountypassage.com/snapshots/IL_120_@_IL_60_(Wireless)_cctv_East_Leg.jpg,false,false,12
105525361,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-339&direction=S,IL 120 at IL 60 (Wireless),S,42.3244,-88.1526,https://www.lakecountypassage.com/snapshots/IL_120_@_IL_60_(Wireless)_cctv_South_Leg.jpg,false,false,12
105525362,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-338&direction=W,US 12 at IL 120 (Wireless),W,42.32299,-88.16449,https://www.lakecountypassage.com/snapshots/US_12_@_IL_120_(Wireless)_cctv_West_Leg.jpg,true,false,21
105525363,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-338&direction=E,US 12 at IL 120 (Wireless),E,42.32299,-88.16449,https://www.lakecountypassage.com/snapshots/US_12_@_IL_120_(Wireless)_cctv_East_Leg.jpg,true,false,21
105525364,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-338&direction=S,US 12 at IL 120 (Wireless),S,42.32299,-88.16449,https://www.lakecountypassage.com/snapshots/US_12_@_IL_120_(Wireless)_cctv_South_Leg.jpg,true,false,21
105525365,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-338&direction=N,US 12 at IL 120 (Wireless),N,42.32299,-88.16449,https://www.lakecountypassage.com/snapshots/US_12_@_IL_120_(Wireless)_cctv_North_Leg.jpg,true,false,21
105525366,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-337&direction=W,IL 43 at Lake Cook,W,42.15279,-87.8355,https://www.lakecountypassage.com/snapshots/IL_43_@_Lake_Cook_cctv_West_Leg.jpg,false,false,12
105525367,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-337&direction=E,IL 43 at Lake Cook,E,42.15279,-87.8355,https://www.lakecountypassage.com/snapshots/IL_43_@_Lake_Cook_cctv_East_Leg.jpg,false,false,12
105525368,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-337&direction=S,IL 43 at Lake Cook,S,42.15279,-87.8355,https://www.lakecountypassage.com/snapshots/IL_43_@_Lake_Cook_cctv_South_Leg.jpg,false,false,12
105525369,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-337&direction=N,IL 43 at Lake Cook,N,42.15279,-87.8355,https://www.lakecountypassage.com/snapshots/IL_43_@_Lake_Cook_cctv_North_Leg.jpg,false,false,12
105525370,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-336&direction=W,IL 43 at Deerfield,W,42.16729,-87.8458,https://www.lakecountypassage.com/snapshots/IL_43_@_Deerfield_cctv_West_Leg.jpg,false,false,12
105525371,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-336&direction=E,IL 43 at Deerfield,E,42.16729,-87.8458,https://www.lakecountypassage.com/snapshots/IL_43_@_Deerfield_cctv_East_Leg.jpg,false,false,12
105525372,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-336&direction=S,IL 43 at Deerfield,S,42.16729,-87.8458,https://www.lakecountypassage.com/snapshots/IL_43_@_Deerfield_cctv_South_Leg.jpg,false,false,12
105525373,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-336&direction=N,IL 43 at Deerfield,N,42.16729,-87.8458,https://www.lakecountypassage.com/snapshots/IL_43_@_Deerfield_cctv_North_Leg.jpg,false,false,12
105525374,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_49_33&direction=W,US 45 at Rollins,W,42.3824,-88.0042,https://www.lakecountypassage.com/snapshots/US_45_@_Rollins_cctv_West_Leg.jpg,false,false,7
105525375,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_49_33&direction=E,US 45 at Rollins,E,42.3824,-88.0042,https://www.lakecountypassage.com/snapshots/US_45_@_Rollins_cctv_East_Leg.jpg,false,false,7
105525376,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_49_33&direction=S,US 45 at Rollins,S,42.3824,-88.0042,https://www.lakecountypassage.com/snapshots/US_45_@_Rollins_cctv_South_Leg.jpg,false,false,7
105525377,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_49_33&direction=N,US 45 at Rollins,N,42.3824,-88.0042,https://www.lakecountypassage.com/snapshots/US_45_@_Rollins_cctv_North_Leg.jpg,false,false,7
105525378,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_47_97&direction=W,Washington at Atkinson,W,42.36059,-88.0242,https://www.lakecountypassage.com/snapshots/Washington_@_Atkinson_cctv_West_Leg.jpg,false,false,12
105525379,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_47_97&direction=E,Washington at Atkinson,E,42.36059,-88.0242,https://www.lakecountypassage.com/snapshots/Washington_@_Atkinson_cctv_East_Leg.jpg,false,false,12
105525380,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_47_97&direction=S,Washington at Atkinson,S,42.36059,-88.0242,https://www.lakecountypassage.com/snapshots/Washington_@_Atkinson_cctv_South_Leg.jpg,false,false,12
105525381,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_240_2&direction=S,Cedar Lake at Rosedale,S,42.3623,-88.08989,https://www.lakecountypassage.com/snapshots/Cedar_Lake_@_Rosedale_cctv_South_Leg.jpg,false,false,7
105525382,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_240_2&direction=N,Cedar Lake at Rosedale,N,42.3623,-88.08989,https://www.lakecountypassage.com/snapshots/Cedar_Lake_@_Rosedale_cctv_North_Leg.jpg,false,false,7
105525383,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_69_33&direction=W,IL 53 at Lake Cook,W,42.15369,-88.0286,https://www.lakecountypassage.com/snapshots/IL_53_@_Lake_Cook_cctv_West_Leg.jpg,false,false,11
105525384,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_69_33&direction=E,IL 53 at Lake Cook,E,42.15369,-88.0286,https://www.lakecountypassage.com/snapshots/IL_53_@_Lake_Cook_cctv_East_Leg.jpg,false,false,11
105525385,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_69_33&direction=S,IL 53 at Lake Cook,S,42.15369,-88.0286,https://www.lakecountypassage.com/snapshots/IL_53_@_Lake_Cook_cctv_South_Leg.jpg,false,false,11
105525386,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam237_30_69_33&direction=N,IL 53 at Lake Cook,N,42.15369,-88.0286,https://www.lakecountypassage.com/snapshots/IL_53_@_Lake_Cook_cctv_North_Leg.jpg,false,false,11
105525387,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-15780&direction=W,US 12 at Old Rand (Wauconda),W,42.24619,-88.1275,https://www.lakecountypassage.com/snapshots/US_12_@_Old_Rand_(Wauconda)_cctv_West_Leg.jpg,false,false,10
105525388,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-15780&direction=E,US 12 at Old Rand (Wauconda),E,42.24619,-88.1275,https://www.lakecountypassage.com/snapshots/US_12_@_Old_Rand_(Wauconda)_cctv_East_Leg.jpg,false,false,10
105525389,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-349&direction=W,US 41 at IL 21,W,42.3897,-87.924,https://www.lakecountypassage.com/snapshots/US_41_@_IL_21_cctv_West_Leg.jpg,false,false,12
105525390,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-349&direction=S,US 41 at IL 21,S,42.3897,-87.924,https://www.lakecountypassage.com/snapshots/US_41_@_IL_21_cctv_South_Leg.jpg,false,false,12
105525391,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-349&direction=N,US 41 at IL 21,N,42.3897,-87.924,https://www.lakecountypassage.com/snapshots/US_41_@_IL_21_cctv_North_Leg.jpg,false,false,12
105525392,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-347&direction=W,Old McHenry at Quentin,W,42.21889,-88.058,https://www.lakecountypassage.com/snapshots/Old_McHenry_@_Quentin_cctv_West_Leg.jpg,false,false,12
105525393,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-347&direction=E,Old McHenry at Quentin,E,42.21889,-88.058,https://www.lakecountypassage.com/snapshots/Old_McHenry_@_Quentin_cctv_East_Leg.jpg,false,false,12
105525394,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-347&direction=S,Old McHenry at Quentin,S,42.21889,-88.058,https://www.lakecountypassage.com/snapshots/Old_McHenry_@_Quentin_cctv_South_Leg.jpg,false,false,12
105525395,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-346&direction=W,Midlothian at Old McHenry,W,42.21979,-88.0668,https://www.lakecountypassage.com/snapshots/Midlothian_@_Old_McHenry_cctv_West_Leg.jpg,false,false,12
105525396,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-346&direction=E,Midlothian at Old McHenry,E,42.21979,-88.0668,https://www.lakecountypassage.com/snapshots/Midlothian_@_Old_McHenry_cctv_East_Leg.jpg,false,false,12
105525397,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-346&direction=S,Midlothian at Old McHenry,S,42.21979,-88.0668,https://www.lakecountypassage.com/snapshots/Midlothian_@_Old_McHenry_cctv_South_Leg.jpg,false,false,12
105525398,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-346&direction=N,Midlothian at Old McHenry,N,42.21979,-88.0668,https://www.lakecountypassage.com/snapshots/Midlothian_@_Old_McHenry_cctv_North_Leg.jpg,false,false,12
105525399,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-345&direction=W,Fairfield at Old McHenry,W,42.22059,-88.0688,https://www.lakecountypassage.com/snapshots/Fairfield_@_Old_McHenry_cctv_West_Leg.jpg,false,false,12
105525400,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-345&direction=E,Fairfield at Old McHenry,E,42.22059,-88.0688,https://www.lakecountypassage.com/snapshots/Fairfield_@_Old_McHenry_cctv_East_Leg.jpg,false,false,12
105525401,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-345&direction=N,Fairfield at Old McHenry,N,42.22059,-88.0688,https://www.lakecountypassage.com/snapshots/Fairfield_@_Old_McHenry_cctv_North_Leg.jpg,false,false,12
105525402,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-352&direction=W,IL 137 at Casey,W,42.32009,-88.0132,https://www.lakecountypassage.com/snapshots/IL_137_@_Casey_cctv_West_Leg.jpg,false,false,11
105525403,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-352&direction=E,IL 137 at Casey,E,42.32009,-88.0132,https://www.lakecountypassage.com/snapshots/IL_137_@_Casey_cctv_East_Leg.jpg,false,false,11
105525404,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-352&direction=S,IL 137 at Casey,S,42.32009,-88.0132,https://www.lakecountypassage.com/snapshots/IL_137_@_Casey_cctv_South_Leg.jpg,false,false,11
105525405,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-352&direction=N,IL 137 at Casey,N,42.32009,-88.0132,https://www.lakecountypassage.com/snapshots/IL_137_@_Casey_cctv_North_Leg.jpg,false,false,11
105525406,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-351&direction=W,IL 21 at Gages Lake,W,42.35189,-87.939,https://www.lakecountypassage.com/snapshots/IL_21_@_Gages_Lake_cctv_West_Leg.jpg,false,false,11
105525407,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-351&direction=S,IL 21 at Gages Lake,S,42.35189,-87.939,https://www.lakecountypassage.com/snapshots/IL_21_@_Gages_Lake_cctv_South_Leg.jpg,false,false,11
105525408,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-351&direction=N,IL 21 at Gages Lake,N,42.35189,-87.939,https://www.lakecountypassage.com/snapshots/IL_21_@_Gages_Lake_cctv_North_Leg.jpg,false,false,11
105525409,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-350&direction=W,IL 21 at IL 120 (north ramp),W,42.34339,-87.94519,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_120_(north_ramp)_cctv_West_Leg.jpg,false,false,11
105525410,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-350&direction=E,IL 21 at IL 120 (north ramp),E,42.34339,-87.94519,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_120_(north_ramp)_cctv_East_Leg.jpg,false,false,11
105525411,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-350&direction=S,IL 21 at IL 120 (north ramp),S,42.34339,-87.94519,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_120_(north_ramp)_cctv_South_Leg.jpg,false,false,11
105525412,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-350&direction=N,IL 21 at IL 120 (north ramp),N,42.34339,-87.94519,https://www.lakecountypassage.com/snapshots/IL_21_@_IL_120_(north_ramp)_cctv_North_Leg.jpg,false,false,11
105525413,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_39_97&direction=W,Hunt Club at Stearns School,W,42.39419,-87.9632,https://www.lakecountypassage.com/snapshots/Hunt_Club_@_Stearns_School_cctv_West_Leg.jpg,false,false,6
105525414,https://www.travelmidwest.com/lmiga/showCamera.jsp?id=IL-LAKECOUNTY-cam172_30_39_97&direction=E,Hunt Club at Stearns School,E,42.39419,-87.9632,https://www.lakecountypassage.com/snapshots/Hunt_Club_@_Stearns_School_cctv_East_Leg.jpg,false,false,6
